MatchId,Player,Team,Rating_Q1,Rating_Q2,Rating_Q3,Rating_Q4,RatingPoints,EstimatedRating,Equity_PreClearance,Equity_PostClearance,Equity_Possession,Equity_BallUse,Supercoach,DreamTeamPoints,TimeOnGround,Kicks,Handballs,Disposals,DisposalEfficiency,MetresGained,AssistedMetresGained,Inside50s,Turnovers,Tackles,PressureActs,KickIns,ContestedPossessions,GroundBallGets,PostClearanceContestedPossessions,PostClearanceGroundBallGets,HandballReceives,Intercepts,Marks,InterceptMarks,ContestedMarks,CentreBounceAttendancePercentage,TotalClearances,FirstPossessions,RuckContests,Hitouts,HitoutsToAdvantage,ShotsAtGoal,Goals,Behinds,xScore,xScoreRating,GoalAssists,ScoreInvolvements,ScoreLaunches
20262204,Noah Anderson,Gold Coast,4,1.9,3.5,2.9,12.2,13.67,6.5,1.6,6.7,2.2,78,107,85,18,6,24,37.5,543,161,4,5,10,23,0,13,6,3,3,8,1,0,0,0,76,9,8,0,0,0,0,0,0,0,0,0,4,0
20262204,Mac Andrew,Gold Coast,5,-0.4,5.3,1,10.8,9.87,0,11.2,7,-0.7,84,69,97,9,4,13,76.9,139,174,0,3,3,11,0,6,4,6,4,1,11,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
20262204,Callum Brown,Greater Western Sydney,0,1.1,7.7,1.2,9.9,8.14,0.4,6.6,6.3,0.3,77,78,91,10,5,15,53.3,193,72,1,2,6,19,0,5,4,5,4,2,2,2,0,1,0,0,0,0,0,0,4,1,2,14.4,-6.4,1,5,0
20262204,Ben King,Gold Coast,3.5,-1,5.5,1.5,9.5,6.12,0,7.8,7.1,1.3,69,51,74,3,6,9,77.8,82,145,3,1,3,6,0,5,3,5,3,2,1,3,0,2,0,0,0,0,0,0,3,2,0,13.1,-1.1,1,5,0
20262204,Sam Clohesy,Gold Coast,1.9,2.4,2.1,2.8,9.2,7.17,2,4.7,6.2,0.5,81,61,73,6,11,17,82.4,237,45,0,4,6,12,2,8,8,6,6,6,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,3
20262204,Bodhi Uwland,Gold Coast,-0.7,6.6,1.5,1.3,8.7,11.33,1.2,3.8,7.2,-3,110,88,89,15,5,20,75,420,127,1,2,4,12,4,9,4,6,2,2,7,7,2,1,0,0,2,0,0,0,0,0,0,0,0,0,3,0
20262204,Joel Jeffrey,Gold Coast,1.9,3.7,1.3,1.7,8.6,8.67,1.8,7,4.9,2.9,73,42,76,10,4,14,78.6,323,59,2,5,0,5,0,7,6,5,4,6,4,1,0,0,0,1,1,0,0,0,1,0,0,3.4,-3.4,1,1,0
20262204,Ryan Angwin,Greater Western Sydney,2.1,3.1,2.6,0.5,8.4,9.1,1,5.6,4.7,0.7,73,60,76,7,7,14,71.4,235,86,4,2,5,17,0,7,5,6,4,3,5,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0
20262204,Jake Stringer,Greater Western Sydney,-0.1,2.1,0.7,5.8,8.4,10.88,-1.2,5.3,6.2,-0.6,67,63,93,5,3,8,50,157,54,3,3,8,17,0,8,5,7,4,2,1,0,0,0,4,0,0,0,0,0,3,1,2,9.6,-1.6,0,4,1
20262204,Daniel Rioli,Gold Coast,4.2,3.9,-0.9,1,8.2,9,3.4,2,8.1,-0.9,86,70,81,11,10,21,66.7,272,289,2,4,2,12,0,10,9,7,6,6,6,4,0,0,0,2,2,0,0,0,0,0,0,0,0,0,3,0
20262204,Harry Rowston,Greater Western Sydney,2.1,2.2,2.6,1.3,8.2,8.84,2,4.2,6.8,1.5,69,69,77,13,9,22,63.6,407,222,4,5,2,16,0,10,7,6,4,5,7,3,0,0,76,4,4,0,0,0,0,0,0,0,0,0,3,1
20262204,Sam Taylor,Greater Western Sydney,2.6,1.1,0.8,3.2,7.8,9.17,0,7.4,4.1,1.3,41,25,91,3,4,7,71.4,99,217,0,1,1,5,0,4,3,4,3,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
20262204,Jed Walter,Gold Coast,3.2,2.8,1.8,-0.2,7.5,5.86,0,5.6,3.2,2.1,52,42,79,3,6,9,77.8,126,52,2,1,2,7,0,4,3,4,3,3,0,2,0,1,0,0,0,0,0,0,2,1,1,7.3,-0.3,0,5,0
20262204,Christian Petracca,Gold Coast,2,2.8,2.4,0.4,7.5,14.03,1.6,4,4.2,0.8,46,39,75,7,7,14,57.1,172,119,1,3,1,14,0,7,6,4,4,6,2,0,0,0,48,2,3,0,0,0,1,0,0,1.5,-1.5,0,3,0
20262204,Kieren Briggs,Greater Western Sydney,1.3,-2.5,1.5,6.8,7.1,11.75,4.6,-3,4.5,-2.9,64,72,67,7,5,12,33.3,183,107,4,4,3,7,0,8,4,2,2,0,2,2,0,0,28,5,6,58,23,6,1,0,1,4.1,-3.1,0,2,1
20262204,Connor Idun,Greater Western Sydney,0.4,1.3,2.3,3,6.9,10.27,2.4,1.7,1.9,1.3,70,51,100,7,4,11,90.9,253,140,3,4,4,13,0,2,2,0,0,4,1,3,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
